URUT,R101,R102,R105,R108,R301,R302,R303,R304,R305,JAMMULAI,MENITMULAI,JAMAKHIR,MENITAKHIR,R1501,R1502,R1503,R1504,R1505,R1506,R1507A,R1507B,R1507C,R1508A,R1508B,R1509,R1510,R1511A,R1511B,R1512A,R1512B,R1513,R1514,R1515,R1601,R1602IA,R1602IB,R1602IC,R1602ID,R1602IE,R1602IF,R1602II,R1603,R1604IK2,R1604IIK2,R1604IIIK2,R1604IK3,R1604IIK3,R1604IIIK3,R1604IK4,R1604IIK4,R1604IIIK4,R1605A,R1605B,R1605C,R1605D,R1605E,R1605F,R1605G,R1606,R1607IK2,R1607IK3,R1607iiK2,R1607iiK3,R1607iiiK2,R1607iiiK3,R1608A,R1608B,R1608C,R1608D,R1608E,R1609,R1610A,R1610B,R1610C,R1610D,R1610E,R1701A,R1701B,R1701C,R1701D,R1701E,R1701F,R1701G,R1701H,R1701I,R1701J,R1701K,R1801A,R1801B,R1801C,KABU,FWT_TAHUN,Sanitasi,Air,Lima.satu,Lima.dua,Lima.tiga,Enam.satu,Enam.dua,Enam.tiga,Tujuh.satu,Tujuh.dua,Tujuh.tiga,Delapan.satu,Delapan.dua,Delapan.tiga,Sembilan.satu,Sembilan.dua,Sembilan.tiga,Airlayak,R401,R403,R404,R405,R406A,R406B,R407,R408,R409,R410,R411,R412,R413,R504,R505,R506,R507,R508,R509,R510,R511A,R511B,R511C,R512,R513,R514,R515,R603,R604,R605,R606,R607,R608,R609,R610,R611,R612,R613,R614,R615,R616,R617,R618,R619,R620,R703,R704,R705,R706,R707,R708,R709A,R709B,R709C,R709D,R709E,R709F,R709G,R709H,R710,R711A,R711B,R711C,R711D,R711E,R711F,R711G,R711X,R803,R804A,R804B,R804C,R804D,R804E,R804F,R804G,R805,R806,R807,R808,R809,R810,R901,R902,R903A,R903B,R904A,R904B,R905,R906,R907A,R907B,R907C,R907D,R907E,R907F,R907G,R907H,R907I,R907J,R907K,R907L,R907M,R908,R909,R910,R911,R912,R913,R914,R915,R916,R917,R918,R919,R920,R921A,R921B,R921Bi,R921Bii,R922A,R922B,R922C,R922D,R922E,R922F,R922G,R922H,R922I,R922J,R1001A,R1001B,R1002A,R1002B,R1003A,R1003B,R1004A,R1004B,R1005,R1006,R1007A,R1007B,R1007C,R1007D,R1008A,R1008B,R1008C,R1008D,R1008E,R1008F,R1009A,R1009B,R1009C,R1009D,R1009E,R1009F,R1009G,R1009H,R1101A,R1101B,R1101C,R1101D,R1102,R1103,R1104,R1105A,R1105B,R1201A,R1201B,R1202A,R1202B,R1203,R1204A,R1204B,R1205,R1206A,R1206B,R1207,R1208A,R1208B,R1209A,R1209B,R1301,R1302A,R1302B,R1302C,R1303A,R1303B,R1303C,R1401,R1402,R1403,R1404,R1405,R1406,R1407,R1408,R1409
3.50190010020606E+017,35,1,2,6,4,1,3,3,1,14,0,15,5,1,1,624,4,1,2,1,1,2,2, , ,1,3, ,3, ,1,1,4,5, , , , , , , ,5, , , , , , , , , ,5,1,5,5,5,5,5,5, , , , , , ,1,5,5,5,5,5, , , , , ,5,1,1,5,5,1,5,1,5,5,5,1,2,9,3501,251.545471191406,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,3,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,1,2,4,7,33,5, , , , , , , , , , , , ,1,5, , ,5,5, , , , , , , , , ,0,0,1,0,0,0,0,0,5, , , , , , , , , , , , , ,2,59,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010152609E+017,35,1,2,9,5,1,4,4,1,12,15,12,51,2,1,80,4,1,2,1,1,2,5,2,1,3,5,2,5,2,1,1,9,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,4,1,6,3501,140.768402099609,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,6,1,2,5,11,3, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,2,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,39,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010190606E+017,35,1,2,6,3,1,2,2,1,8,45,9,31,1,1,54,4,1,6,1,1,1,6,1,1,3,6,1,6,1,5,1,9,5, , , , , , , ,1,7.5,13500,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,1,3,3501,235.165679931641,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,7,10,4, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,2,5,1, ,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,55,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5019001019061E+017,35,1,2,10,5,2,3,3,2,12,3,12,40,2,1,96,4,1,2,1,1,1,8,2,2,3,8,2,8,2,1,1,9,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,1,1,3501,254.136657714844,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,6,1,2,1,12,3, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,38,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010331609E+017,35,1,2,9,5,1,4,4,1,11,15,12,6,1,1,84,4,1,6,1,1,2,6,2,1,3,6,2,6,2,5,1,9,5, , , , , , , ,1,0,0,0,0,0,0,2.5,5000,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,1,1,3501,218.534118652344,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,3,1,1,3,13,2, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,24,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010379601E+017,35,1,2,1,6,1,5,5,2,8,46,9,20,2,1,60,4,1,4,1,1,1,6,2,2,2,6,2,6,2,1,1,4,5, , , , , , , ,1,0,0,0,0,0,0,2.5,6250,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,1,1,5,5,5,1,1,1,3501,289.379547119141,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,1,1,2,12,3, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,1,1,35,5, , , , , , , , , , , , ,1,1,3,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,5,37,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010379607E+017,35,1,2,7,6,1,5,5,2,16,3,16,36,2,1,96,4,1,2,1,1,1,6,2,2,3,6,2,6,2,1,1,4,5, , , , , , , ,1,0,0,0,0,0,0,2.5,6250,1,5,5,5,5,5,5,5,1,0,0,1,750000,0,0,5,5,5,5,5,5, , , , , ,5,1,5,1,5,1,1,1,5,5,5,5,2,9,3501,220.426620483398,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,6,6,1,2,4,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,1,0,1,1,35,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,4,11,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,5,6,6,0,1,1,1,5,1,1,5,1,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5019001037961E+017,35,1,2,10,3,1,2,1,1,8,46,9,8,1,1,72,1,1,2,1,1,1,2, , ,1,6,2,6,2,1,1,4,5, , , , , , , ,1,0,0,0,0,0,0,2.5,6250,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,1,5,1,5,5,5,1,4, ,3501,171.078338623047,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,3,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,6,5,5,5, , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,1,11,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,8, , , , , , , , , , , ,1,1,11,5,6,1,1,1,5,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010503608E+017,35,1,2,8,4,1,3,3,1,11,23,12,15,1,1,150,5,1,6,1,1,2,9,2,3,3,9,2,9,2,5,1,9,5, , , , , , , ,1,0,0,0,5,9000,1,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,1,6,3501,209.043914794922,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,3,1,2,10,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,17,35,1,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,1,17,6,11,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010652602E+017,35,1,2,2,5,1,4,4,1,8,17,9,32,1,1,82,4,1,4,1,1,1,2, , ,1,6,1,6,1,5,1,4,5, , , , , , , ,1,3,6000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,1,1,5,5,5,2,4, ,3501,193.322692871094,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,9,1,1,11,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,1,5,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,15,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , ,1,1,15,4,11,1,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010652604E+017,35,1,2,4,4,2,2,2,1,8,12,9,28,1,3,60,4,3,4,2,1,1,6,2,2,3,6,2,6,2,5,1,9,5, , , , , , , ,1,3,6000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,4, ,3501,251.215744018555,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,11,11,3, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,5,5, , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,1,39,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010652604E+017,35,1,2,4,4,2,2,2,1,8,12,9,28,1,3,60,4,3,4,2,1,1,6,2,2,3,6,2,6,2,5,1,9,5, , , , , , , ,1,3,6000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,4, ,3501,251.215744018555,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,7,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,1,8,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,0,5, , , , , , , , , , , ,1,1,8,4,4,1,1,1,1,5,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010652608E+017,35,1,2,8,7,1,6,6,2,10,40,12,3,2,1,60,4,3,4,1,1,1,8,2,2,3,8,2,8,2,5,1,4,1,0,0,0,1,0,0,400000,1,3,6000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,9,3501,271.088409423828,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,7,6,1,2,4,10,4, , ,1, ,4, , , , , , , , , , , , , , , ,1,1,1,1,35,5, , , , , , , , , , , , ,1,5, , ,1, ,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,6,52,35,1,1,1,2, , , , , , , , , , , , , , , ,1,1,1,1,4,1,3,1,3,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010652609E+017,35,1,2,9,2,1,1,1,1,11,30,12,18,1,2,63,4,1,4,1,1,1,1, , ,1,6,2,6,2,5,1,4,5, , , , , , , ,1,3,6000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,5,5,1,5,5,5,1,2,3,3501,241.118148803711,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,5,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,5,5, , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,0,9,35,1,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,1,9,3,6,1,5,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010726605E+017,35,1,2,5,5,1,4,3,2,9,33,10,38,2,1,84,4,3,9,1,4,4,8,2,2,3,8,2,8,2,1,1,9,5, , , , , , , ,1,0,0,0,6.5,12000,1,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,1,3501,224.167785644531,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,6,1,2,11,14,0, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,3,3,35,1,1,2,1, ,1,1,1,1,0,1,1,0,1,1,1,0,0,5, , , , , , , , , , , ,1,1,3,0,3,1,5,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010726609E+017,35,1,2,9,4,1,3,3,1,13,24,14,15,1,1,98,4,6,2,1,4,4,8,2,3,3,8,2,8,2,1,1,9,5, , , , , , , ,1,0,0,0,6,11500,1,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,5,5,5,5,1,1,1,3501,269.865234375,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,3,1,1,3,13,2, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,24,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5019001072661E+017,35,1,2,10,5,1,4,4,1,13,2,14,0,1,1,54,4,6,9,1,4,4,8,2,2,3,8,2,8,2,5,3,9,1,0,0,0,1,0,0,400000,1,0,0,0,6.5,11300,1,0,0,0,5,5,5,5,5,5,5,1,1,450000,0,0,0,0,5,5,5,5,5,2,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,1,3,1,3501,314.504364013672,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,3,1,1,5,14,0, , ,5,2,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,5, , ,5,5, , , , , , , , , ,1,0,0,0,0,0,0,0,5, , , , , , , , , , , , , ,2,10,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,8, , , , , , , , , , , ,1,1,10,3,7,1,1,1,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010858602E+017,35,1,2,2,5,1,4,4,2,10,30,11,30,1,1,99,4,4,9,1,4,4,9,2,1,3,9,2,9,2,1,1,9,5, , , , , , , ,1,0,0,0,0,0,0,5,10000,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,3,1,3501,236.817428588867,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,6,1,2,6,11,3, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,4,45,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5019001085861E+017,35,1,2,10,4,1,3,2,1,13,15,14,25,1,1,63,4,1,6,2,4,4,9,2,2,3,9,2,9,2,5,1,9,1,0,1,0,0,0,0,400000,5, , , , , , , , , ,5,5,5,5,5,5,5,1,1,450000,0,0,0,0,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,3501,218.798461914063,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,3,1,2,5,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,14,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , ,1,1,14,3,11,1,1,1,5,5,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190010934601E+017,35,1,2,1,3,1,2,2,1,9,30,10,15,2,1,90,4,1,2,1,4,4,9,2,2,3,9,2,9,2,1,1,9,5, , , , , , , ,1,5,10000,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,1,5,5,5,1,2,5,3501,303.058532714844,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,3,1,1,3,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,59,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190011109608E+017,35,1,2,8,5,1,4,4,2,9,0,9,45,2,1,80,4,1,9,1,4,4,9,2,1,3,9,2,9,2,1,1,9,1,0,0,0,0,1,0,400000,1,0,0,0,6,10000,1,6,10000,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,1,3501,299.962188720703,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,6,1,1,11,11,3, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,4,39,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190011199603E+017,35,1,2,3,5,1,4,3,1,13,15,14,47,2,1,77,4,1,2,1,1,1,8,2,1,3,8,2,8,2,1,1,9,5, , , , , , , ,5, , , , , , , , , ,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,1,5,5,5,1,5,1,5,5,5,2,2,9,3501,209.17512512207,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,3,1,2,8,10,4, , ,1, ,1,3, , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,1,1,2,5,1, ,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,5, , , , , , , , , , , , , ,2,54,35,1,1,1,5,1, , , , , , , , , , , , , , ,1,1,1,2,2,1,3,1,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190011382605E+017,35,1,2,5,4,1,3,3,1,8,0,9,0,1,1,56,4,3,6,1,4,4,9,1,1,3,9,1,9,1,5,1,9,1,0,0,0,0,0,1,400000,1,0,0,0,0,0,0,4,7500,1,5,5,5,5,5,5,5,1,1,450000,0,0,0,0,5,5,5,5,5,2,1,1,1,1,1,5,5,5,5,5,5,5,1,5,5,5,1,2,6,3501,214.995849609375,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,3,1,2,3,12,3, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,1,0,0,0,0,5, , , , , , , , , , , , , ,2,36,35,1,1,2,2, , , , , , , , , , , , , , , ,1,1,1,2,2,1,2,1,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.5019001138261E+017,35,1,2,10,3,1,2,2,1,13,0,14,30,1,1,42,4,3,9,2,4,4,9,1,2,3,9,1,9,1,5,1,9,5, , , , , , , ,1,0,0,0,0,0,0,5,10000,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,5, , , , , ,5,5,5,5,5,5,5,5,5,5,5,1,2,0,3501,226.805389404297,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,1,2,8,13,1, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,0,0,0,0,1,5, , , , , , , , , , , , , ,2,18,35,1,1,2,2, , , , , , , , , , , , , , , ,1,1,1,2,3,8, ,1,1,2,1,1,1,12,6,6,1,5,5,5,1,5,1,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
3.50190011394608E+017,35,1,2,8,9,1,8,7,1,12,0,13,0,2,1,72,4,1,6,1,4,4,9,2,1,3,9,2,9,2,5,1,9,1,0,0,0,0,1,0,400000,1,0,0,0,0,0,0,5,10000,1,5,5,5,5,5,5,5,5, , , , , , ,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,1,1,3501,237.699951171875,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,7,6,1,2,4,11,3, , ,1, ,4, , , , , , , , , , , , , , , ,5, , , , ,5, , , , , , , , , , , , ,5, , , , , , , , , , , , , , ,0,0,0,1,0,0,0,0,5, , , , , , , , , , , , , ,4,37,35,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
